"StartDate","EndDate","Status","IPAddress","Progress","Duration__in_seconds_","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q39","C1_Car_Usage","C2_Car_type","C3_Travel_Distance","C4_Public_Transport","Q74","C5_Air_Travel","C4_Public_Transport2","E1_Electricity_Usage","E2_Electricity_bill_1","E3_natural_gas_bill_1","H2_Heating_type","H3_Housing","H4_Housing","H4_Housing_4_TEXT","F1_Cooking_Equipment","F1_Cooking_Equipment_4_TEXT","F3_Q28_1","F3_Q28_2","F3_Q28_3","F3_Q28_4","W1_Q30_3","CL1_Q31","CL2_Q35","Q43","Q42","Q42_4_TEXT","Q44_1","Q44_2","Q44_3","Q44_4","Q73_1","Q73_2","Q73_3","Q73_4","Q73_5","Age","Gender","Q40","Q41","Q75","Family_size_6","Family_size_14","Family_size_15","US_Zip_Code"
2024-05-17 06:31:12,2024-05-17 06:36:53,0,"174.192.2.63",100,340,1,2024-05-17 06:36:54,"R_50qnrAO9jAIeN4F","","","","","41.7353","-72.7333","anonymous","EN",4,5,3,1,5,4,2,5,2,202,109,3,2,4,"House",2,"",10,0,0,4,77,5,"2",2,3,"",4,4,4,2,1,6,1,1,1,2,2,2,2,NA,"2","0","0","00000"
2024-05-17 06:22:17,2024-05-17 06:37:20,0,"74.101.25.26",100,903,1,2024-05-17 06:37:21,"R_5K9D6zKvvekfT2j","","","","","40.8881","-73.8414","anonymous","EN",4,4,3,3,4,2,2,5,3,150,151,3,4,2,"",1,"",5,0,1,9,30,4,"6",4,1,"",6,2,6,6,4,4,4,2,4,4,2,6,5,2,"2","3","0","10977"
2024-05-17 06:32:04,2024-05-17 06:37:38,0,"32.214.122.0",100,333,1,2024-05-17 06:37:38,"R_3YbQjMKwddvEU3A","","","","","41.2686","-72.9651","anonymous","EN",4,5,3,4,5,4,2,5,2,240,170,1,2,2,"",1,"",6,0,1,6,75,1,"4",1,2,"",7,7,7,7,6,6,6,4,6,4,2,3,3,2,"3","3","1","06516"
2024-05-17 06:34:25,2024-05-17 06:37:47,0,"68.82.240.26",100,202,1,2024-05-17 06:37:48,"R_5qKFIrZ2njSXOtT","","","","","39.934","-75.16","anonymous","EN",4,1,NA,NA,1,3,2,3,1,70,0,2,2,1,"",1,"",7,0,10,7,0,2,"2",2,2,"",7,6,6,4,4,6,4,2,4,3,1,6,4,1,"1","0","0","19107"
2024-05-17 06:30:54,2024-05-17 06:39:11,0,"174.251.64.20",100,497,1,2024-05-17 06:39:12,"R_3dzZ6ED7NCSMbGF","","","","","40.6763","-73.9492","anonymous","EN",4,3,2,1,2,1,2,3,2,107,131,3,2,2,"",1,"",10,1,1,1,0,4,"2",2,1,"",6,6,6,4,4,2,4,2,7,4,1,4,3,NA,"2","2","0","11106"
2024-05-17 06:33:35,2024-05-17 06:39:27,0,"73.219.59.19",100,352,1,2024-05-17 06:39:28,"R_7MNdLc0G1UEVvNU","","","","","41.6135","-70.4769","anonymous","EN",4,2,3,1,5,4,2,5,1,30,100,3,2,2,"",1,"",3,1,4,3,50,4,"1",7,1,"",6,2,4,6,6,7,6,2,2,6,2,2,2,3,"2","0","1","02649"
2024-05-17 06:34:55,2024-05-17 06:39:52,0,"184.153.106.172",100,297,1,2024-05-17 06:39:52,"R_5cAmaZyrbxANQEF","","","","","40.7579","-73.9332","anonymous","EN",4,2,3,4,1,1,2,3,1,65,36,3,2,1,"",1,"",5,0,2,7,10,3,"2",1,2,"",7,6,7,7,6,6,4,6,4,5,2,5,3,1,"1","0","0","11105"
2024-05-17 06:32:02,2024-05-17 06:40:44,0,"24.170.248.78",100,521,1,2024-05-17 06:40:44,"R_7pXUFhteZZ1Qv3Y","","","","","39.6343","-77.7337","anonymous","EN",4,1,NA,NA,5,4,1,5,4,100,0,1,2,1,"",2,"",2,0,0,5,0,4,"1",6,2,"",7,7,7,7,7,6,4,6,6,7,1,4,2,2,"2","0","1","21742"
2024-05-17 06:32:38,2024-05-17 06:40:55,0,"108.4.142.93",100,496,1,2024-05-17 06:40:55,"R_20DYYgdPBC0pgkN","","","","","42.62","-73.8343","anonymous","EN",4,3,3,1,4,2,3,4,2,85,80,1,4,2,"",1,"",6,0,4,10,50,2,"one",2,2,"",7,7,7,7,6,7,7,7,6,4,1,6,6,2,"2","2","0","12054"
2024-05-17 06:36:33,2024-05-17 06:41:15,0,"74.76.190.184",100,281,1,2024-05-17 06:41:15,"R_5LpUSNbj8X54g3e","","","","","42.723","-73.8177","anonymous","EN",4,4,3,2,4,4,2,5,1,90,80,3,2,1,"",1,"",12,0,5,14,30,4,"5",7,1,"",6,6,4,2,6,7,6,2,4,3,1,6,3,1,"2","2","0","12208"
2024-05-17 06:37:39,2024-05-17 06:41:49,0,"47.230.54.170",100,250,1,2024-05-17 06:41:50,"R_8xrDEa1Jo3LrzrP","","","","","40.726","-73.848","anonymous","EN",4,3,2,2,4,2,1,5,1,199,54,3,2,1,"",1,"",6,2,5,14,2,2,"2",6,4,"Progressive",7,7,7,7,6,7,6,6,6,2,1,5,3,1,"2","0","0","11375"
2024-05-17 06:38:57,2024-05-17 06:42:12,0,"71.191.144.36",100,194,1,2024-05-17 06:42:12,"R_5ViVGFCbLiOQISZ","","","","","39.0397","-77.1918","anonymous","EN",4,4,3,1,5,4,4,5,1,101,181,2,4,2,"",1,"",4,1,3,5,72,3,"5",4,1,"",6,2,2,4,6,6,4,2,4,4,2,5,6,1,"2","1","0","20817"
2024-05-17 06:35:56,2024-05-17 06:42:54,0,"216.170.74.229",100,417,1,2024-05-17 06:42:54,"R_2CimgGWiwUkJC0h","","","","","32.3204","-90.2465","anonymous","EN",4,5,3,2,5,4,3,4,1,90,92,1,2,1,"",2,"",10,0,0,2,30,4,"1-2",2,2,"",6,6,7,6,6,6,4,2,2,3,2,6,2,1,"1","0","0","12210"
2024-05-17 06:30:32,2024-05-17 06:43:17,0,"104.28.55.220",100,764,1,2024-05-17 06:43:17,"R_3fg70WFrSXr0ck9","","","","","40.7244","-73.6484","anonymous","EN",4,4,3,3,2,1,4,4,1,128,5,1,2,1,"",1,"",10,0,5,10,0,1,"6",1,2,"",7,7,7,7,6,6,4,6,4,6,2,5,6,1,"3","1","0","10075"
2024-05-17 06:37:23,2024-05-17 06:43:31,0,"165.155.161.160",100,367,1,2024-05-17 06:43:32,"R_7ffGwpB7P0BR2gt","","","","","40.6764","-73.8753","anonymous","EN",4,1,NA,NA,1,2,1,4,2,206,132,3,2,2,"",1,"",10,3,4,9,102,4,"2",2,2,"",7,7,7,6,6,6,6,4,4,2,2,2,2,1,"4","0","0","11223"
2024-05-17 06:38:41,2024-05-17 06:43:35,0,"73.212.26.7",100,293,1,2024-05-17 06:43:35,"R_52j9nPT7IQxDhPb","","","","","39.4126","-76.5789","anonymous","EN",4,4,3,2,4,2,2,4,1,184,121,1,3,2,"",2,"",0,11,11,6,50,1,"4",4,3,"",6,6,4,4,6,6,6,6,6,6,1,4,5,2,"3","1","0","21093"
2024-05-17 06:35:15,2024-05-17 06:45:08,0,"100.2.65.244",100,593,1,2024-05-17 06:45:09,"R_1JxE2E0W9pI2DkB","","","","","40.7279","-73.5118","anonymous","EN",4,2,3,2,3,2,1,5,1,250,0,1,2,2,"",2,"",7,3,2,3,50,3,"3",2,2,"",7,7,7,4,6,7,6,6,6,4,1,6,6,2,"2","3","0","11756"
2024-05-17 06:42:50,2024-05-17 06:48:26,0,"71.244.217.18",100,336,1,2024-05-17 06:48:27,"R_3SiIdFnUBcpeLol","","","","","39.2812","-76.7406","anonymous","EN",4,4,3,2,5,4,2,4,1,39,128,1,3,2,"",2,"",0,5,10,10,8,3,"1",1,2,"",7,7,7,7,7,7,7,7,7,4,2,5,6,2,"2","0","0","21228"
2024-05-17 06:43:30,2024-05-17 06:48:42,0,"68.186.243.131",100,312,1,2024-05-17 06:48:42,"R_7Yl9boMIOIVdNXP","","","","","41.5782","-73.415","anonymous","EN",4,5,3,2,5,4,1,5,1,100,2,4,2,2,"",1,"",7,0,0,7,0,3,"7",3,3,"",4,2,4,4,4,4,2,1,2,5,1,2,3,2,"2","1","0","06776"
2024-05-17 06:45:57,2024-05-17 06:49:44,0,"73.218.164.3",100,226,1,2024-05-17 06:49:44,"R_7NtOlrT4sZB9CDf","","","","","42.0924","-72.517","anonymous","EN",4,1,NA,NA,5,4,1,5,4,0,0,1,1,2,"",2,"",9,0,0,9,0,4,"2",5,1,"",1,1,1,1,1,1,1,1,1,5,1,3,2,2,"1","0","2","01129"
2024-05-17 06:45:07,2024-05-17 06:50:56,0,"108.24.78.15",100,349,1,2024-05-17 06:50:57,"R_5wJ5XH0CRgFQqVr","","","","","39.8918","-74.8925","anonymous","EN",4,4,3,3,4,4,2,4,1,67,74,1,2,2,"",1,"",14,0,3,7,55,3,"4",3,3,"",6,7,7,7,6,6,6,4,4,4,2,6,5,2,"1","0","0","08055"
2024-05-17 06:45:47,2024-05-17 06:51:16,0,"174.216.245.200",100,329,1,2024-05-17 06:51:17,"R_7GxlT4rR3JWQXwJ","","","","","40.7258","-73.862","anonymous","EN",4,1,NA,NA,2,1,2,4,2,215,178,3,2,2,"",1,"",5,3,7,8,83,4,"1",2,3,"",2,2,2,2,2,2,1,2,1,4,1,5,5,1,"2","0","0","11373"
2024-05-17 06:47:49,2024-05-17 06:54:33,0,"104.28.56.10",100,404,1,2024-05-17 06:54:34,"R_8VQNl8VyjU8Mqyt","","","","","40.3909","-74.1153","anonymous","EN",4,1,NA,NA,4,1,1,4,3,75,80,1,4,2,"",2,"",10,2,2,12,90,4,"1",6,2,"",7,6,7,4,7,7,4,4,6,3,5,5,2,2,"2","0","2","08721"
2024-05-17 06:38:02,2024-05-17 06:54:39,0,"96.242.28.162",100,996,1,2024-05-17 06:54:39,"R_5cJdkLDA9h87Lm9","","","","","40.734","-74.0712","anonymous","EN",4,1,NA,NA,2,1,3,4,1,42,34,1,2,1,"",1,"",12,1,2,4,30,1,"2",3,3,"",6,6,6,6,6,7,6,6,6,3,2,6,5,1,"1","0","0","07307"
2024-05-17 06:49:58,2024-05-17 06:55:12,0,"174.242.75.40",100,313,1,2024-05-17 06:55:12,"R_3QMxnNyOdwvUc8Q","","","","","42.3634","-71.0713","anonymous","EN",4,5,3,3,2,2,3,3,3,235,177,1,2,3,"",2,"",0,3,3,14,43,3,"2",4,1,"",6,6,4,4,7,7,1,1,4,4,1,6,6,2,"2","0","0","02536"
2024-05-17 06:48:31,2024-05-17 06:55:29,0,"47.19.59.130",100,417,1,2024-05-17 06:55:30,"R_2xQAivga2qBFKUz","","","","","40.9124","-74.4113","anonymous","EN",4,5,3,2,5,4,2,5,2,117,100,1,2,2,"",2,"",9,1,4,3,13,4,"6",1,2,"",7,7,7,7,7,7,7,4,6,4,1,6,6,2,"2","2","0","07866"
2024-05-17 06:48:58,2024-05-17 06:56:23,0,"100.1.6.197",100,444,1,2024-05-17 06:56:23,"R_7G6XxZrLiLkpWt4","","","","","40.8022","-74.1914","anonymous","EN",4,3,3,1,4,2,1,4,3,200,160,3,2,1,"",1,"",14,0,0,7,0,4,"3",6,4,"socialist",7,6,7,7,6,7,4,4,6,3,5,3,3,2,"3","0","0","07003"
2024-05-17 06:45:43,2024-05-17 06:56:26,0,"174.57.128.243",100,643,1,2024-05-17 06:56:27,"R_2V8idy2ZeVyGMgF","","","","","39.9458","-74.9042","anonymous","EN",4,3,3,1,5,4,2,5,2,109,104,1,2,3,"",1,"",1,1,1,10,54,1,"3 loads",4,1,"",7,6,7,7,6,7,4,4,6,6,2,6,6,2,"1","0","1","08054"
2024-05-17 06:47:02,2024-05-17 06:56:50,0,"172.56.35.119",100,587,1,2024-05-17 06:56:50,"R_5Dx6Pr8hphLooUJ","","","","","40.7162","-73.9229","anonymous","EN",4,1,NA,NA,1,2,1,5,3,203,35,3,3,1,"",1,"",14,3,0,7,0,1,"3",6,2,"",7,7,7,7,6,6,4,4,4,2,1,5,3,1,"4","0","0","11218"
2024-05-17 06:49:51,2024-05-17 06:56:54,0,"69.203.84.148",100,422,1,2024-05-17 06:56:54,"R_7hjO0Id00wlICwV","","","","","42.0717","-73.9695","anonymous","EN",4,4,3,2,5,4,1,5,2,124,65,1,2,1,"",1,"",7,0,0,4,0,4,"2",1,2,"",6,6,4,4,4,6,4,4,4,5,2,2,2,2,"2","1","0","12477"
2024-05-17 06:47:11,2024-05-17 06:57:25,0,"174.251.64.112",100,614,1,2024-05-17 06:57:26,"R_70SWvFig5xDdeYd","","","","","40.6763","-73.9492","anonymous","EN",4,1,NA,NA,4,2,1,5,1,103,94,4,2,1,"",1,"",11,8,7,10,0,4,"3",3,3,"",7,7,7,7,7,7,7,7,7,2,2,2,1,1,"3","0","0","10466"
2024-05-17 06:51:53,2024-05-17 06:58:02,0,"172.59.176.4",100,368,1,2024-05-17 06:58:02,"R_2CBUti5fNEGhw0W","","","","","43.1516","-77.6236","anonymous","EN",4,4,3,1,4,4,1,4,1,100,177,2,2,2,"",1,"",9,1,5,3,74,4,"5",2,2,"",6,6,6,4,6,6,4,4,4,4,2,6,5,3,"2","2","0","12010"
2024-05-17 06:53:09,2024-05-17 06:58:35,0,"162.120.138.159",100,325,1,2024-05-17 06:58:36,"R_2rIeuqeFmWkLgnn","","","","","40.7066","-74.2027","anonymous","EN",4,3,3,2,5,4,1,5,2,202,0,2,2,2,"",2,"",6,0,2,4,0,4,"7",6,3,"",7,7,7,7,6,6,6,6,6,4,2,3,4,3,"2","1","0","07871"
2024-05-17 06:56:20,2024-05-17 07:01:52,0,"98.229.66.159",100,332,1,2024-05-17 07:01:53,"R_7Vx0nhP7usNpA3K","","","","","42.3364","-71.0326","anonymous","EN",4,2,3,2,2,4,2,4,1,80,20,1,1,1,"",1,"",4,1,8,14,24,4,"2",5,2,"",6,2,4,4,2,2,2,1,2,6,1,6,5,1,"2","0","0","02127"
2024-05-17 06:49:43,2024-05-17 07:02:00,0,"24.126.10.0",100,737,1,2024-05-17 07:02:01,"R_51LsKhky62Cq9hl","","","","","38.9267","-76.9758","anonymous","EN",4,5,3,1,4,4,2,4,2,300,106,1,3,3,"",1,"",6,0,0,5,140,3,"2",4,4,"None",7,7,7,7,7,7,7,2,7,6,2,4,2,2,"1","2","1","21090"
2024-05-17 06:43:57,2024-05-17 07:02:10,0,"68.192.154.18",100,1092,1,2024-05-17 07:02:11,"R_5VCPboHNTHnfFnx","","","","","40.6214","-73.9705","anonymous","EN",4,1,NA,NA,2,3,1,4,2,185,0,4,2,1,"",2,"",14,1,3,10,0,5,"I do approximately 3-5 in a week",2,2,"",6,6,6,4,6,6,4,4,4,3,2,5,4,1,"3","0","0","10003"
2024-05-17 06:56:49,2024-05-17 07:02:27,0,"45.47.130.176",100,337,1,2024-05-17 07:02:27,"R_1R4Qy9zLpUnfUo1","","","","","43.0034","-73.842","anonymous","EN",4,5,3,3,5,4,1,5,2,300,0,1,2,4,"mobile home",1,"",6,0,0,4,0,4,"10",3,3,"",4,7,4,4,4,4,4,1,2,5,2,3,3,2,"4","4","0","12020"
2024-05-17 06:59:44,2024-05-17 07:03:27,0,"104.226.40.74",100,223,1,2024-05-17 07:03:28,"R_3NsH76glIOQniJw","","","","","41.4568","-72.8245","anonymous","EN",4,5,3,2,5,4,2,4,1,130,113,1,2,2,"",2,"",13,2,7,10,64,2,"2",3,3,"",6,2,2,2,2,2,2,1,2,4,1,4,3,1,"2","0","0","06457"
2024-05-17 06:58:21,2024-05-17 07:04:00,0,"68.132.204.172",100,338,1,2024-05-17 07:04:01,"R_2aUDcwVWy2P2jyK","","","","","40.9002","-73.7815","anonymous","EN",4,4,3,2,5,4,2,5,3,175,0,4,1,1,"",2,"",12,0,0,14,0,2,"3",5,1,"",6,6,6,4,6,6,2,2,2,3,2,5,6,1,"2","0","0","10801"
2024-05-17 06:57:38,2024-05-17 07:04:29,0,"150.148.14.133",100,410,1,2024-05-17 07:04:29,"R_2rONsjhKCCCrAdo","","","","","39.085","-77.0932","anonymous","EN",4,3,1,2,4,2,3,4,1,110,0,1,4,2,"",2,"",6,2,6,7,85,3,"3",2,2,"",7,6,6,6,6,7,6,6,6,4,1,6,6,2,"2","0","0","02482"
2024-05-17 06:57:30,2024-05-17 07:04:35,0,"67.247.131.38",100,424,1,2024-05-17 07:04:35,"R_5D81WQsoZ2OFkvh","","","","","42.8608","-76.9915","anonymous","EN",4,5,3,4,5,4,2,5,1,175,175,3,2,2,"",1,"",5,2,2,10,40,3,"2",2,3,"",7,6,7,4,7,7,4,2,4,3,1,2,2,2,"2","0","0","14456"
2024-05-17 06:55:26,2024-05-17 07:05:08,0,"173.63.222.8",100,582,1,2024-05-17 07:05:09,"R_52Yr4vCtUPpEqqI","","","","","40.852","-74.2842","anonymous","EN",4,2,3,4,4,2,2,4,1,33,27,1,3,2,"",1,"",11,3,4,9,15,3,"2",2,2,"",7,7,7,6,6,6,4,4,4,5,2,5,5,2,"3","1","0","07006"
2024-05-17 07:01:57,2024-05-17 07:05:44,0,"50.224.111.240",100,227,1,2024-05-17 07:05:45,"R_794h2gNTiT4UUJA","","","","","40.4631","-74.3455","anonymous","EN",4,5,3,2,5,4,2,4,2,80,110,1,3,2,"",2,"",7,2,2,11,45,4,"5",2,2,"",6,7,7,6,6,2,2,6,1,4,1,6,5,2,"2","2","0","07751"
2024-05-17 06:58:07,2024-05-17 07:06:14,0,"174.215.219.146",100,487,1,2024-05-17 07:06:15,"R_7C9jKSodKfYwuBY","","","","","42.1171","-75.8653","anonymous","EN",4,4,3,3,4,4,2,4,1,142,51,1,2,2,"",1,"",12,0,2,7,48,3,"2",2,2,"",7,6,6,6,7,6,4,2,6,5,2,4,5,3,"2","1","0","13730"
2024-05-17 06:59:09,2024-05-17 07:06:44,0,"65.51.230.82",100,455,1,2024-05-17 07:06:45,"R_29axKEh10a8Y6Xe","","","","","41.0916","-74.3719","anonymous","EN",4,5,3,1,4,2,2,5,4,200,200,1,3,2,"",1,"",3,0,0,6,125,4,"6",1,2,"",7,7,7,7,6,6,4,1,6,5,1,5,5,3,"2","3","0","07480"
2024-05-17 06:59:52,2024-05-17 07:06:45,0,"144.71.77.240",100,412,1,2024-05-17 07:06:45,"R_1PgsO4xaN1LR649","","","","","42.882","-78.8613","anonymous","EN",4,5,3,2,4,2,2,5,1,30,0,1,1,1,"",2,"",11,1,1,9,0,5,"2",2,2,"",4,2,4,4,4,6,1,2,2,5,1,2,3,2,"1","0","0","14072"
2024-05-17 06:58:18,2024-05-17 07:07:07,0,"71.249.96.243",100,528,1,2024-05-17 07:07:07,"R_21Eh3HBPUP2TWTz","","","","","40.7746","-73.4761","anonymous","EN",4,1,NA,NA,4,4,1,4,1,219,187,3,2,2,"",1,"",10,0,2,0,58,5,"1",2,3,"",6,1,6,6,1,1,1,1,1,5,1,5,4,2,"2","0","2","11801"
2024-05-17 06:54:30,2024-05-17 07:07:26,0,"173.77.228.253",100,775,1,2024-05-17 07:07:27,"R_6wTUVwcMjZzYccr","","","","","40.8518","-73.8705","anonymous","EN",4,3,3,4,5,4,3,5,2,100,29,4,2,1,"",1,"",3,1,4,2,0,3,"2",2,2,"",7,7,7,7,6,7,6,7,7,3,2,3,2,NA,"2","0","0","10461"
2024-05-17 07:01:15,2024-05-17 07:08:01,0,"72.22.186.206",100,405,1,2024-05-17 07:08:01,"R_2JFPCvpg7POiOUV","","","","","40.7434","-73.0761","anonymous","EN",4,5,3,2,4,3,1,4,4,197,300,1,3,2,"",1,"",5,1,3,4,17,1,"3",1,2,"",7,7,7,7,7,7,4,7,4,4,2,5,3,2,"1","2","0","11950"
2024-05-17 06:49:57,2024-05-17 07:08:11,0,"142.105.56.74",100,1094,1,2024-05-17 07:08:12,"R_3PlYHGkleJPgbOF","","","","","40.8327","-73.9712","anonymous","EN",4,5,3,2,4,1,2,4,2,200,112,3,4,3,"",1,"",10,1,4,6,60,2,"6",4,3,"",6,6,4,4,6,7,4,4,4,4,1,5,3,2,"1","0","0","07020"
2024-05-17 07:03:28,2024-05-17 07:08:12,0,"98.185.90.67",100,284,1,2024-05-17 07:08:13,"R_1N3KillmfuetvPn","","","","","41.9916","-72.56","anonymous","EN",4,5,3,2,5,4,2,5,1,205,200,1,2,2,"",1,"",0,4,12,4,53,4,"3",3,3,"",7,6,6,6,6,7,6,7,6,3,2,5,5,2,"2","0","0","06109"
2024-05-17 07:03:16,2024-05-17 07:08:34,0,"100.8.134.190",100,318,1,2024-05-17 07:08:35,"R_7THGN010qqzi3Um","","","","","40.4131","-74.2372","anonymous","EN",4,4,3,2,5,4,1,5,2,263,263,1,3,2,"",1,"",12,0,0,7,150,3,"5",4,1,"",6,4,6,4,4,4,4,4,4,4,2,5,6,2,"2","2","0","07730"
2024-05-17 07:02:58,2024-05-17 07:08:42,0,"73.29.14.207",100,343,1,2024-05-17 07:08:43,"R_1HZ999AftJ2ryyI","","","","","39.9111","-74.1469","anonymous","EN",4,5,3,1,5,4,2,4,2,97,141,1,4,2,"",1,"",14,0,7,14,50,5,"6",4,1,"",6,4,6,2,6,6,4,2,4,5,1,3,6,2,"3","2","0","08721"
2024-05-17 07:03:00,2024-05-17 07:09:24,0,"74.89.193.170",100,383,1,2024-05-17 07:09:24,"R_72PBZ8RKCDQzDvf","","","","","41.0551","-72.4289","anonymous","EN",4,3,3,2,5,4,1,4,1,126,104,4,2,2,"",1,"",6,0,9,6,100,4,"10",1,2,"",7,6,6,7,6,7,6,6,6,6,1,3,3,3,"2","0","0","11901"
2024-05-17 07:07:20,2024-05-17 07:11:13,0,"68.198.113.140",100,233,1,2024-05-17 07:11:14,"R_3BhvoKlcWYln5Kt","","","","","40.6877","-73.9267","anonymous","EN",4,1,NA,NA,1,1,3,3,1,155,62,1,2,1,"",1,"",8,2,4,9,0,4,"1",3,3,"",4,4,4,4,4,4,4,4,4,3,1,5,2,1,"3","0","0","11221"
2024-05-17 07:07:35,2024-05-17 07:11:17,0,"166.194.188.140",100,221,1,2024-05-17 07:11:17,"R_5OaWvpXj7lhKErn","","","","","40.7064","-73.9473","anonymous","EN",4,5,3,1,5,4,1,5,3,206,82,1,2,1,"",2,"",8,1,1,14,26,4,"1 load",6,2,"",7,7,7,7,6,7,6,7,7,3,2,5,2,3,"2","0","0","14870"
2024-05-17 07:05:26,2024-05-17 07:11:47,0,"73.213.136.52",100,380,1,2024-05-17 07:11:47,"R_6nGIOLbqV0d53Lr","","","","","39.0005","-76.9712","anonymous","EN",4,3,4,2,5,1,2,3,1,131,156,3,3,1,"",1,"",5,0,1,5,0,3,"2",5,1,"",6,7,4,6,6,2,6,4,6,3,1,5,5,2,"1","0","0","20785"
2024-05-17 07:01:47,2024-05-17 07:12:03,0,"73.143.31.238",100,615,1,2024-05-17 07:12:03,"R_7H8cKHR9QiDQsfK","","","","","42.3474","-71.1582","anonymous","EN",4,3,3,1,2,2,3,4,1,120,80,2,1,1,"",2,"",14,0,0,4,60,4,"2",1,2,"",7,6,7,7,6,7,6,6,4,2,1,5,2,1,"3","0","0","02134"
2024-05-17 07:04:16,2024-05-17 07:14:21,0,"72.83.194.56",100,604,1,2024-05-17 07:14:21,"R_2V5wQV16aJE7Yqt","","","","","39.1361","-77.2824","anonymous","EN",4,2,3,1,5,4,2,5,4,153,98,1,4,2,"",1,"",13,0,0,0,95,4,"8",2,3,"",7,7,7,7,7,7,7,6,7,5,2,6,5,2,"2","2","0","20875"
2024-05-17 07:02:16,2024-05-17 07:14:45,0,"72.229.237.72",100,749,1,2024-05-17 07:14:46,"R_1MOa98j8Aitf4KR","","","","","40.7609","-73.9115","anonymous","EN",4,2,3,2,2,2,2,4,1,193,221,1,2,1,"",1,"",10,6,8,8,0,1,"3",6,2,"",1,7,7,6,6,7,6,7,6,3,2,3,6,1,"2","0","0","11101"
2024-05-17 07:03:04,2024-05-17 07:14:46,0,"209.150.44.238",100,701,1,2024-05-17 07:14:46,"R_3UcuyVGZZqUtlwA","","","","","40.7465","-73.909","anonymous","EN",4,2,3,4,2,1,2,4,3,0,0,1,1,1,"",1,"",4,4,7,6,0,5,"1",1,2,"",7,6,7,1,6,6,6,6,6,5,2,6,1,1,"1","0","0","11377"
2024-05-17 07:13:06,2024-05-17 07:16:16,0,"70.18.10.241",100,189,1,2024-05-17 07:16:16,"R_3ZZBNMRLAMntOjn","","","","","40.726","-73.848","anonymous","EN",4,2,3,2,2,2,2,4,1,84,58,2,2,1,"",1,"",14,0,0,0,51,2,".5",3,3,"",7,7,7,7,6,7,6,6,6,3,1,5,4,1,"2","0","0","11375"
2024-05-17 07:10:37,2024-05-17 07:16:46,0,"65.246.72.82",100,368,1,2024-05-17 07:16:47,"R_1LYfYfIFlDupd8r","","","","","40.7961","-73.9513","anonymous","EN",4,5,3,2,4,1,1,4,1,79,33,3,2,1,"",2,"",9,2,1,10,65,3,"5",6,2,"",7,6,7,6,6,7,2,6,6,3,2,4,5,2,"2","0","0","14221"
2024-05-17 07:00:59,2024-05-17 07:17:36,0,"24.34.94.125",100,996,1,2024-05-17 07:17:37,"R_3eFNUhOWDnvDzzK","","","","","42.2123","-70.9619","anonymous","EN",4,5,3,2,5,4,1,5,2,180,0,3,2,2,"",2,"",5,0,0,12,65,5,"1",4,1,"",7,2,6,6,4,6,2,1,2,7,1,3,3,2,"2","0","2","02190"
2024-05-17 07:14:06,2024-05-17 07:18:10,0,"18.29.64.27",100,244,1,2024-05-17 07:18:11,"R_3BaGLRcVkBGfGIp","","","","","42.3649","-71.0987","anonymous","EN",4,1,NA,NA,1,1,2,4,1,85,119,1,1,1,"",1,"",0,2,14,5,56,3,"2",6,2,"",7,7,7,6,7,7,6,7,4,2,2,5,6,2,"2","0","0","02135"
2024-05-17 07:06:09,2024-05-17 07:18:29,0,"172.56.2.51",100,739,1,2024-05-17 07:18:29,"R_7N7WRLguQzPQ1f6","","","","","38.9522","-77.0253","anonymous","EN",4,4,3,3,4,4,2,5,3,135,50,3,1,3,"",1,"",14,1,8,10,65,5,"2",2,3,"",7,6,7,7,7,7,4,4,7,3,2,5,5,2,"4","0","0","20724"
2024-05-17 07:16:11,2024-05-17 07:22:23,0,"69.207.161.87",100,371,1,2024-05-17 07:22:24,"R_5VrsFSRVx8cRUP4","","","","","42.986","-77.4139","anonymous","EN",4,4,3,1,5,4,1,4,2,80,25,4,3,2,"",1,"",7,0,7,14,25,2,"10",3,3,"",7,6,7,1,6,6,6,1,2,3,2,4,3,2,"5","0","0","14548"
2024-05-17 07:14:42,2024-05-17 07:22:27,0,"98.1.71.179",100,465,1,2024-05-17 07:22:28,"R_88S85Y9cJsHRSez","","","","","43.093","-78.9635","anonymous","EN",4,5,3,4,5,4,2,5,3,151,127,1,3,2,"",2,"",7,1,1,6,73,4,"5",4,1,"",4,6,4,4,6,4,4,2,2,4,2,3,2,2,"2","0","0","14305"
2024-05-17 07:17:01,2024-05-17 07:22:43,0,"76.37.0.18",100,341,1,2024-05-17 07:22:44,"R_3vVeDmyvb09Re8N","","","","","42.723","-73.8177","anonymous","EN",4,3,3,2,3,1,1,4,1,90,110,3,2,2,"",1,"",5,5,4,12,25,3,"1",6,2,"",7,7,7,6,7,7,7,7,7,3,2,5,4,1,"2","0","0","12208"
2024-05-17 07:18:23,2024-05-17 07:23:01,0,"174.229.209.235",100,277,1,2024-05-17 07:23:01,"R_2xA2r17RJkKxtwR","","","","","40.664","-74.2642","anonymous","EN",4,3,3,2,2,3,2,4,2,171,70,3,3,2,"",1,"",8,3,3,5,91,2,"8",2,3,"",7,6,7,6,6,6,6,2,6,3,1,5,4,2,"2","0","0","08722"
